number_of_rentals,season,month,day,weekday,hour,is_holiday,is_weekend,temp_C,perceived_temp_C,humidity_percent,wind_speed_kmh,weather_code
1611,1,8,19,2,13,0,0,21.0,21.0,53.0,17.0,2
1540,1,8,19,2,14,0,0,21.0,21.0,53.0,19.5,2
1554,1,8,19,2,15,0,0,21.0,21.0,55.0,22.0,2
2069,1,8,19,2,16,0,0,20.0,20.0,60.0,22.0,2
3927,1,8,19,2,17,0,0,19.0,19.0,62.0,20.0,2
2813,1,8,19,2,18,0,0,18.5,18.5,66.0,17.0,7
1519,1,8,19,2,19,0,0,17.0,17.0,77.0,13.0,7
1008,1,8,19,2,20,0,0,17.0,17.0,77.0,11.0,7
481,1,8,19,2,21,0,0,16.0,16.0,88.0,13.0,7
297,1,8,19,2,22,0,0,16.0,16.0,88.0,10.0,7
209,1,8,19,2,23,0,0,16.0,16.0,88.0,8.0,7
187,1,8,20,3,0,0,0,16.0,16.0,88.0,10.0,7
109,1,8,20,3,1,0,0,16.0,16.0,91.0,10.0,7
80,1,8,20,3,2,0,0,16.0,16.0,94.0,11.0,7
49,1,8,20,3,3,0,0,16.5,16.5,91.0,11.0,7
59,1,8,20,3,4,0,0,17.0,17.0,88.0,10.0,3
134,1,8,20,3,5,0,0,17.0,17.0,91.0,10.0,4
644,1,8,20,3,6,0,0,17.0,17.0,94.0,7.0,3
1983,1,8,20,3,7,0,0,18.0,18.0,88.0,8.5,3
4002,1,8,20,3,8,0,0,18.0,18.0,88.0,11.0,3
2217,1,8,20,3,9,0,0,19.0,19.0,83.0,17.0,3
1092,1,8,20,3,10,0,0,19.0,19.0,78.0,14.0,3
1106,1,8,20,3,11,0,0,20.0,20.0,73.0,13.0,2
1406,1,8,20,3,12,0,0,21.0,21.0,66.5,14.0,3
1528,1,8,20,3,13,0,0,21.0,21.0,69.0,19.0,3
1376,1,8,20,3,14,0,0,21.0,21.0,69.0,14.0,3
1628,1,8,20,3,15,0,0,21.5,21.5,69.0,19.0,3
1944,1,8,20,3,16,0,0,21.5,21.5,69.0,19.5,7
3305,1,8,20,3,17,0,0,21.0,21.0,75.5,19.5,7
3600,1,8,20,3,18,0,0,21.0,21.0,78.0,15.0,3
2276,1,8,20,3,19,0,0,20.0,20.0,78.0,17.0,3
1408,1,8,20,3,20,0,0,20.0,20.0,80.5,17.0,3
964,1,8,20,3,21,0,0,20.0,20.0,83.0,16.0,7
781,1,8,20,3,22,0,0,19.5,19.5,85.5,13.0,4
676,1,8,20,3,23,0,0,20.0,20.0,83.0,16.0,3
383,1,8,21,4,0,0,0,20.0,20.0,83.0,15.0,4
248,1,8,21,4,1,0,0,19.0,19.0,88.0,17.0,4
139,1,8,21,4,2,0,0,19.0,19.0,88.0,12.0,3
103,1,8,21,4,3,0,0,19.0,19.0,83.0,14.0,4
81,1,8,21,4,4,0,0,19.0,19.0,83.0,13.0,4
134,1,8,21,4,5,0,0,19.0,19.0,83.0,10.0,4
630,1,8,21,4,6,0,0,19.0,19.0,85.5,10.0,3
1886,1,8,21,4,7,0,0,19.5,19.5,85.5,9.0,3
3879,1,8,21,4,8,0,0,20.5,20.5,80.5,11.0,2
2185,1,8,21,4,9,0,0,22.0,22.0,73.0,14.0,2
1241,1,8,21,4,10,0,0,22.5,22.5,69.0,16.0,3
1327,1,8,21,4,11,0,0,24.0,24.0,61.0,20.5,2
1600,1,8,21,4,12,0,0,25.0,25.0,57.0,17.0,3
1714,1,8,21,4,13,0,0,26.0,26.0,51.0,22.0,2
1715,1,8,21,4,14,0,0,25.5,25.5,52.5,23.0,2
1862,1,8,21,4,15,0,0,26.0,26.0,51.0,22.0,2
2494,1,8,21,4,16,0,0,25.5,25.5,51.0,22.0,2
3950,1,8,21,4,17,0,0,26.0,26.0,48.0,20.0,1
3525,1,8,21,4,18,0,0,25.0,25.0,54.0,16.0,1
2321,1,8,21,4,19,0,0,24.0,24.0,57.0,12.0,1
1607,1,8,21,4,20,0,0,22.5,22.5,61.0,10.0,1
1079,1,8,21,4,21,0,0,22.0,22.0,65.0,8.0,1
912,1,8,21,4,22,0,0,20.5,20.5,71.0,9.0,1
867,1,8,21,4,23,0,0,20.0,20.0,73.0,7.0,1
768,1,8,22,5,0,0,1,19.0,19.0,78.0,7.0,1
530,1,8,22,5,1,0,1,19.0,19.0,75.5,2.0,1
406,1,8,22,5,2,0,1,18.5,18.5,80.5,4.0,1
247,1,8,22,5,3,0,1,18.0,18.0,83.0,3.0,1
169,1,8,22,5,4,0,1,17.5,17.5,85.5,4.0,1
122,1,8,22,5,5,0,1,17.0,17.0,88.0,5.0,1
162,1,8,22,5,6,0,1,17.0,17.0,88.0,6.0,1
362,1,8,22,5,7,0,1,18.5,18.5,80.5,5.0,1
642,1,8,22,5,8,0,1,20.0,20.0,73.5,7.0,1
1298,1,8,22,5,9,0,1,22.5,22.5,65.0,10.0,1
2007,1,8,22,5,10,0,1,24.0,24.0,61.0,12.0,1
2681,1,8,22,5,11,0,1,26.0,27.0,58.0,11.0,1
3358,1,8,22,5,12,0,1,28.5,28.5,46.5,17.0,1
3692,1,8,22,5,13,0,1,30.0,30.0,40.0,18.0,1
3883,1,8,22,5,14,0,1,30.0,29.5,39.0,22.0,1
3963,1,8,22,5,15,0,1,30.0,29.0,36.5,23.0,1
3999,1,8,22,5,16,0,1,29.0,29.0,40.0,21.0,1
3798,1,8,22,5,17,0,1,29.0,29.0,40.0,20.5,1
3502,1,8,22,5,18,0,1,28.0,28.0,40.0,19.0,1
2843,1,8,22,5,19,0,1,27.0,27.0,42.0,15.0,1
2045,1,8,22,5,20,0,1,23.5,23.5,61.0,16.0,1
1333,1,8,22,5,21,0,1,22.5,22.5,67.0,14.0,1
1233,1,8,22,5,22,0,1,21.5,21.5,69.0,15.0,1
1144,1,8,22,5,23,0,1,21.0,21.0,69.0,18.5,1
906,1,8,23,6,0,0,1,21.0,21.0,66.5,19.0,1
652,1,8,23,6,1,0,1,20.5,20.5,66.5,19.5,1
513,1,8,23,6,2,0,1,20.0,20.0,69.0,19.5,1
353,1,8,23,6,3,0,1,19.5,19.5,71.0,18.0,1
216,1,8,23,6,4,0,1,18.5,18.5,75.5,19.5,1
150,1,8,23,6,5,0,1,18.0,18.0,78.0,16.0,1
177,1,8,23,6,6,0,1,19.0,19.0,70.5,18.0,1
259,1,8,23,6,7,0,1,19.5,19.5,66.0,25.0,1
447,1,8,23,6,8,0,1,20.5,20.5,62.0,22.0,1
1028,1,8,23,6,9,0,1,22.0,22.0,55.0,20.0,1
1818,1,8,23,6,10,0,1,22.0,22.0,55.0,13.0,1
2470,1,8,23,6,11,0,1,22.0,22.0,63.0,10.0,3
1216,1,8,23,6,12,0,1,20.5,20.5,75.5,12.0,7
462,1,8,23,6,13,0,1,19.5,19.5,85.5,13.5,7
1311,1,8,23,6,14,0,1,18.5,18.5,80.5,18.5,2
2041,1,8,23,6,15,0,1,20.0,20.0,66.5,24.0,3
2393,1,8,23,6,16,0,1,20.5,20.5,58.5,19.5,2
2579,1,8,23,6,17,0,1,20.5,20.5,58.5,16.0,3
2552,1,8,23,6,18,0,1,20.0,20.0,60.0,20.5,2
2039,1,8,23,6,19,0,1,19.5,19.5,58.0,19.0,1
1362,1,8,23,6,20,0,1,18.0,18.0,64.0,14.0,1
782,1,8,23,6,21,0,1,17.0,17.0,70.5,10.0,1
750,1,8,23,6,22,0,1,16.0,16.0,77.0,10.0,1
525,1,8,23,6,23,0,1,15.5,15.5,79.5,8.0,1
287,1,8,24,0,0,0,0,15.0,15.0,82.0,6.5,1
152,1,8,24,0,1,0,0,15.0,15.0,85.0,5.0,1
120,1,8,24,0,2,0,0,14.5,14.5,88.0,8.0,1
71,1,8,24,0,3,0,0,15.0,15.0,85.0,7.5,1
58,1,8,24,0,4,0,0,14.5,14.5,88.0,7.5,7
141,1,8,24,0,5,0,0,15.0,15.0,88.0,10.0,2
536,1,8,24,0,6,0,0,15.0,15.0,94.0,7.0,7
1417,1,8,24,0,7,0,0,15.0,15.0,91.0,8.0,7
3077,1,8,24,0,8,0,0,16.0,16.0,88.0,11.0,7
787,1,8,24,0,9,0,0,16.0,16.0,88.0,19.5,7
187,1,8,24,0,10,0,0,15.0,15.0,94.0,16.0,7
303,1,8,24,0,11,0,0,15.5,15.5,91.0,9.0,7
610,1,8,24,0,12,0,0,16.5,16.5,91.0,14.0,3
765,1,8,24,0,13,0,0,17.0,17.0,88.0,16.0,7
672,1,8,24,0,14,0,0,18.0,18.0,83.0,14.0,7
601,1,8,24,0,15,0,0,17.0,17.0,88.0,12.0,7
728,1,8,24,0,16,0,0,17.0,17.0,88.0,14.0,7
1802,1,8,24,0,17,0,0,16.0,16.0,91.0,16.0,7
2141,1,8,24,0,18,0,0,17.0,17.0,85.5,15.0,7
1183,1,8,24,0,19,0,0,17.0,17.0,83.0,19.0,3
639,1,8,24,0,20,0,0,16.0,16.0,85.5,18.5,7
427,1,8,24,0,21,0,0,16.0,16.0,83.0,21.5,7
393,1,8,24,0,22,0,0,15.5,15.5,85.5,23.0,7
303,1,8,24,0,23,0,0,15.5,15.5,85.5,23.0,2
156,1,8,25,1,0,0,0,15.0,15.0,85.0,22.0,2
143,1,8,25,1,1,0,0,15.0,15.0,88.0,23.0,2
63,1,8,25,1,2,0,0,15.0,15.0,79.5,23.0,3
39,1,8,25,1,3,0,0,14.5,14.5,82.5,20.0,2
43,1,8,25,1,4,0,0,14.0,14.0,85.0,20.5,2
140,1,8,25,1,5,0,0,13.0,13.0,88.0,18.5,2
720,1,8,25,1,6,0,0,13.0,13.0,82.0,17.0,2
2291,1,8,25,1,7,0,0,13.5,13.5,79.5,18.0,1
4440,1,8,25,1,8,0,0,15.5,15.5,70.0,17.0,1
2327,1,8,25,1,9,0,0,16.5,16.5,63.5,19.5,2
1213,1,8,25,1,10,0,0,17.5,17.5,66.0,22.0,2
1070,1,8,25,1,11,0,0,18.0,18.0,64.0,24.0,2
1008,1,8,25,1,12,0,0,17.5,17.5,64.0,20.0,7
314,1,8,25,1,13,0,0,15.5,15.5,85.5,16.5,7
377,1,8,25,1,14,0,0,15.5,15.5,88.0,17.0,7
792,1,8,25,1,15,0,0,16.0,16.0,88.0,18.0,7
1246,1,8,25,1,16,0,0,17.0,17.0,88.0,17.0,7
3000,1,8,25,1,17,0,0,19.0,19.0,85.5,17.5,3
3348,1,8,25,1,18,0,0,19.5,19.5,78.0,24.0,2
2158,1,8,25,1,19,0,0,18.5,18.5,78.0,24.0,2
1246,1,8,25,1,20,0,0,18.0,18.0,78.0,24.0,2
834,1,8,25,1,21,0,0,18.0,18.0,78.0,24.0,2
727,1,8,25,1,22,0,0,17.0,17.0,80.0,17.0,3
457,1,8,25,1,23,0,0,17.0,17.0,80.0,19.0,2
228,1,8,26,2,0,0,0,17.0,17.0,83.0,18.0,3
129,1,8,26,2,1,0,0,17.0,17.0,85.5,11.0,3
79,1,8,26,2,2,0,0,18.0,18.0,85.5,14.0,3
52,1,8,26,2,3,0,0,18.0,18.0,88.0,21.0,7
58,1,8,26,2,4,0,0,18.5,18.5,85.5,22.0,7
107,1,8,26,2,5,0,0,18.5,18.5,83.0,26.0,7
661,1,8,26,2,6,0,0,19.0,19.0,78.0,25.0,3
1981,1,8,26,2,7,0,0,19.0,19.0,78.0,25.0,3
3629,1,8,26,2,8,0,0,19.0,19.0,78.0,27.0,3
930,1,8,26,2,9,0,0,19.0,19.0,83.0,25.0,7
599,1,8,26,2,10,0,0,18.5,18.5,83.0,22.0,7
270,1,8,26,2,11,0,0,18.0,18.0,85.5,14.0,7
568,1,8,26,2,12,0,0,20.0,20.0,78.0,31.0,3
371,1,8,26,2,13,0,0,20.5,20.5,75.5,28.5,7
319,1,8,26,2,14,0,0,20.0,20.0,78.0,33.0,7
472,1,8,26,2,15,0,0,19.0,19.0,85.5,24.0,7
1240,1,8,26,2,16,0,0,18.0,18.0,88.0,20.5,7
3115,1,8,26,2,17,0,0,19.0,19.0,80.5,23.0,2
3327,1,8,26,2,18,0,0,19.0,19.0,73.0,24.0,2
2189,1,8,26,2,19,0,0,18.0,18.0,73.0,22.0,2
1322,1,8,26,2,20,0,0,17.0,17.0,73.0,20.5,1
842,1,8,26,2,21,0,0,16.0,16.0,77.0,17.0,1
745,1,8,26,2,22,0,0,16.0,16.0,80.0,17.0,1
505,1,8,26,2,23,0,0,16.0,16.0,80.0,17.0,2
285,1,8,27,3,0,0,0,15.5,15.5,85.5,15.0,1
192,1,8,27,3,1,0,0,15.5,15.5,85.5,14.0,2
89,1,8,27,3,2,0,0,16.0,16.0,83.0,15.0,2
70,1,8,27,3,3,0,0,15.0,15.0,88.0,14.0,2
70,1,8,27,3,4,0,0,15.5,15.5,85.5,14.0,3
119,1,8,27,3,5,0,0,15.0,15.0,85.0,12.0,2
685,1,8,27,3,6,0,0,15.0,15.0,82.0,14.0,2
2028,1,8,27,3,7,0,0,16.0,16.0,80.0,15.0,2
3846,1,8,27,3,8,0,0,16.5,16.5,80.0,14.0,2
1540,1,8,27,3,9,0,0,17.0,17.0,75.0,19.5,2
999,1,8,27,3,10,0,0,17.5,17.5,72.5,24.0,2
949,1,8,27,3,11,0,0,18.0,18.0,64.0,25.0,2
1309,1,8,27,3,12,0,0,18.5,18.5,58.0,28.0,2
1476,1,8,27,3,13,0,0,19.0,19.0,56.0,24.0,2
1392,1,8,27,3,14,0,0,19.0,19.0,56.0,23.0,2
1502,1,8,27,3,15,0,0,20.0,20.0,51.0,26.0,2
2043,1,8,27,3,16,0,0,19.5,19.5,50.5,24.0,2
3540,1,8,27,3,17,0,0,19.0,19.0,52.0,24.0,2
3158,1,8,27,3,18,0,0,18.5,18.5,58.0,15.0,2
1810,1,8,27,3,19,0,0,16.0,16.0,80.0,16.5,7
1245,1,8,27,3,20,0,0,15.5,15.5,79.5,10.0,2
882,1,8,27,3,21,0,0,15.0,15.0,82.0,9.0,1
713,1,8,27,3,22,0,0,15.0,15.0,82.0,12.0,1
586,1,8,27,3,23,0,0,15.0,15.0,82.0,13.0,1
393,1,8,28,4,0,0,0,15.0,15.0,82.0,12.0,1
223,1,8,28,4,1,0,0,14.5,14.5,85.0,11.0,1
146,1,8,28,4,2,0,0,14.0,14.0,88.0,8.0,1
75,1,8,28,4,3,0,0,13.5,13.5,88.0,11.0,1
77,1,8,28,4,4,0,0,13.0,13.0,88.0,10.0,1
121,1,8,28,4,5,0,0,13.0,13.0,88.0,8.0,1
621,1,8,28,4,6,0,0,12.5,12.5,85.0,8.0,1
1806,1,8,28,4,7,0,0,13.5,13.5,82.0,10.0,1
3486,1,8,28,4,8,0,0,15.5,15.5,74.5,13.0,1
2027,1,8,28,4,9,0,0,17.5,17.5,64.0,18.5,2
1163,1,8,28,4,10,0,0,18.0,18.0,58.0,18.5,2
1375,1,8,28,4,11,0,0,19.5,19.5,50.5,20.5,2
1733,1,8,28,4,12,0,0,20.0,20.0,49.0,21.0,2
1778,1,8,28,4,13,0,0,20.0,20.0,49.5,25.0,2
1712,1,8,28,4,14,0,0,20.0,20.0,51.0,19.5,2
1847,1,8,28,4,15,0,0,20.0,20.0,49.0,22.0,2
2341,1,8,28,4,16,0,0,21.0,21.0,46.0,22.5,2
3438,1,8,28,4,17,0,0,21.0,21.0,41.5,22.0,2
2965,1,8,28,4,18,0,0,20.0,20.0,47.5,21.0,2
1959,1,8,28,4,19,0,0,19.0,19.0,54.0,23.0,1
1339,1,8,28,4,20,0,0,17.5,17.5,64.0,17.0,1
870,1,8,28,4,21,0,0,17.0,17.0,73.0,16.0,1
760,1,8,28,4,22,0,0,16.0,16.0,74.5,11.0,1
695,1,8,28,4,23,0,0,16.0,16.0,74.5,11.0,1
690,1,8,29,5,0,0,1,16.0,16.0,72.0,10.0,1
515,1,8,29,5,1,0,1,16.0,16.0,70.0,10.0,1
295,1,8,29,5,2,0,1,16.0,16.0,74.5,9.0,1
227,1,8,29,5,3,0,1,15.5,15.5,79.5,9.0,1
147,1,8,29,5,4,0,1,16.0,16.0,77.0,6.5,1
126,1,8,29,5,5,0,1,16.0,16.0,80.0,6.5,1
164,1,8,29,5,6,0,1,16.0,16.0,83.0,6.0,1
276,1,8,29,5,7,0,1,16.0,16.0,83.0,6.5,1
488,1,8,29,5,8,0,1,17.0,17.0,77.0,6.5,2
861,1,8,29,5,9,0,1,18.5,18.5,73.0,10.0,2
1420,1,8,29,5,10,0,1,20.0,20.0,64.0,4.0,1
1940,1,8,29,5,11,0,1,21.5,21.0,48.5,12.0,2
2165,1,8,29,5,12,0,1,21.0,21.0,53.0,15.0,2
2495,1,8,29,5,13,0,1,21.5,21.5,55.0,9.0,3
2524,1,8,29,5,14,0,1,22.0,22.0,53.0,10.0,2
2418,1,8,29,5,15,0,1,21.5,21.5,58.5,12.0,2
1387,1,8,29,5,16,0,1,20.0,20.0,68.5,11.0,7
1009,1,8,29,5,17,0,1,19.0,19.0,78.0,6.5,7
1212,1,8,29,5,18,0,1,19.0,19.0,73.0,5.5,7
767,1,8,29,5,19,0,1,18.5,18.5,78.0,2.0,7
266,1,8,29,5,20,0,1,18.0,18.0,85.5,2.0,7
316,1,8,29,5,21,0,1,18.0,18.0,85.5,5.0,7
463,1,8,29,5,22,0,1,18.0,18.0,88.0,6.5,2
447,1,8,29,5,23,0,1,18.0,18.0,88.0,6.0,4
434,1,8,30,6,0,0,1,17.5,17.5,88.0,6.5,4
387,1,8,30,6,1,0,1,17.0,17.0,85.5,6.5,4
330,1,8,30,6,2,0,1,17.0,17.0,83.0,7.5,4
272,1,8,30,6,3,0,1,17.0,17.0,83.0,7.5,3
194,1,8,30,6,4,0,1,17.0,17.0,83.0,6.5,7
112,1,8,30,6,5,0,1,16.0,16.0,88.0,5.0,7
137,1,8,30,6,6,0,1,16.0,16.0,88.0,7.5,3
188,1,8,30,6,7,0,1,16.5,16.5,82.5,6.5,4
278,1,8,30,6,8,0,1,17.0,17.0,77.0,8.0,4
774,1,8,30,6,9,0,1,17.5,17.5,75.0,11.0,4
1239,1,8,30,6,10,0,1,18.0,18.0,75.5,12.0,3
1708,1,8,30,6,11,0,1,19.0,19.0,75.5,17.0,3
1954,1,8,30,6,12,0,1,19.0,19.0,78.0,15.0,3
2064,1,8,30,6,13,0,1,19.0,19.0,78.0,13.0,3
2205,1,8,30,6,14,0,1,19.0,19.0,78.0,10.0,3
2257,1,8,30,6,15,0,1,20.0,20.0,73.0,10.0,4
2086,1,8,30,6,16,0,1,20.0,20.0,73.0,12.0,3
2012,1,8,30,6,17,0,1,19.0,19.0,78.0,12.0,3
1819,1,8,30,6,18,0,1,19.0,19.0,78.0,16.0,3
1377,1,8,30,6,19,0,1,18.0,18.0,83.0,13.0,3
913,1,8,30,6,20,0,1,18.0,18.0,78.0,13.0,7
833,1,8,30,6,21,0,1,17.5,17.5,80.5,13.0,4
683,1,8,30,6,22,0,1,17.0,17.0,83.0,12.0,3
716,1,8,30,6,23,0,1,17.0,17.0,83.0,11.0,4
425,1,8,31,0,0,1,0,16.5,16.5,82.5,9.5,7
235,1,8,31,0,1,1,0,16.0,16.0,88.0,10.0,7
233,1,8,31,0,2,1,0,16.0,16.0,88.0,11.0,7
158,1,8,31,0,3,1,0,16.0,16.0,88.0,6.5,3
140,1,8,31,0,4,1,0,16.0,16.0,88.0,6.0,7
116,1,8,31,0,5,1,0,15.5,15.5,91.0,8.0,7
93,1,8,31,0,6,1,0,15.0,15.0,94.0,8.0,7
73,1,8,31,0,7,1,0,15.0,15.0,94.0,7.5,7
203,1,8,31,0,8,1,0,15.0,15.0,94.0,11.0,7
310,1,8,31,0,9,1,0,16.0,16.0,88.0,11.0,3
163,1,8,31,0,10,1,0,16.0,16.0,88.0,10.0,7
180,1,8,31,0,11,1,0,15.0,15.0,94.0,11.0,7
294,1,8,31,0,12,1,0,15.0,15.0,94.0,10.0,7
290,1,8,31,0,13,1,0,15.5,15.5,91.0,9.0,7
631,1,8,31,0,14,1,0,16.0,16.0,88.0,10.0,7
789,1,8,31,0,15,1,0,16.0,16.0,88.0,16.0,3
1001,1,8,31,0,16,1,0,15.5,15.5,91.0,13.0,7
867,1,8,31,0,17,1,0,15.0,15.0,94.0,12.0,7
875,1,8,31,0,18,1,0,15.0,15.0,88.0,15.0,3
832,1,8,31,0,19,1,0,15.5,15.5,85.5,13.0,3
607,1,8,31,0,20,1,0,15.0,15.0,88.0,12.0,3
421,1,8,31,0,21,1,0,15.0,15.0,88.0,12.0,3
375,1,8,31,0,22,1,0,15.0,15.0,88.0,11.0,4
328,1,8,31,0,23,1,0,15.0,15.0,88.0,8.0,4
235,2,9,1,1,0,0,0,15.0,15.0,88.0,10.0,4
156,2,9,1,1,1,0,0,15.0,15.0,88.0,11.0,3
127,2,9,1,1,2,0,0,15.0,15.0,85.0,12.0,3
62,2,9,1,1,3,0,0,15.0,15.0,85.0,10.0,3
79,2,9,1,1,4,0,0,15.0,15.0,88.0,8.0,7
116,2,9,1,1,5,0,0,15.0,15.0,85.0,11.0,3
560,2,9,1,1,6,0,0,15.0,15.0,82.0,10.0,3
1878,2,9,1,1,7,0,0,15.0,15.0,82.0,14.0,3
3658,2,9,1,1,8,0,0,15.0,15.0,82.0,11.0,2
1716,2,9,1,1,9,0,0,15.5,15.5,79.5,13.0,2
606,2,9,1,1,10,0,0,15.5,15.5,77.0,11.0,3
430,2,9,1,1,11,0,0,15.5,15.5,77.0,12.0,7
919,2,9,1,1,12,0,0,16.0,16.0,83.0,7.0,7
1075,2,9,1,1,13,0,0,16.5,16.5,72.5,9.0,2
1066,2,9,1,1,14,0,0,16.5,16.5,75.0,9.0,2
1286,2,9,1,1,15,0,0,17.5,17.5,66.5,10.0,2
1703,2,9,1,1,16,0,0,17.5,17.5,64.0,7.0,2
3236,2,9,1,1,17,0,0,18.5,18.5,54.0,7.5,2
2175,2,9,1,1,18,0,0,15.5,15.5,77.0,14.0,7
1877,2,9,1,1,19,0,0,15.0,15.0,79.5,7.0,1
1021,2,9,1,1,20,0,0,15.0,15.0,82.0,6.0,1
723,2,9,1,1,21,0,0,14.0,14.0,88.0,6.0,1
510,2,9,1,1,22,0,0,14.0,14.0,88.0,6.0,1
342,2,9,1,1,23,0,0,14.0,14.0,88.0,6.5,1
195,2,9,2,2,0,0,0,14.0,14.0,88.0,6.5,1
103,2,9,2,2,1,0,0,13.0,13.0,85.0,7.0,1
108,2,9,2,2,2,0,0,13.0,13.0,88.0,5.5,1
46,2,9,2,2,3,0,0,12.5,12.5,91.0,7.5,1
39,2,9,2,2,4,0,0,12.0,12.0,88.0,8.0,1
120,2,9,2,2,5,0,0,11.5,11.5,85.0,9.0,1
674,2,9,2,2,6,0,0,11.5,11.5,91.0,9.0,2
2086,2,9,2,2,7,0,0,12.0,12.0,88.0,10.0,2
4271,2,9,2,2,8,0,0,13.0,13.0,85.0,11.0,2
2166,2,9,2,2,9,0,0,14.5,14.5,77.0,10.0,2
1054,2,9,2,2,10,0,0,15.5,15.5,70.0,11.0,2
1018,2,9,2,2,11,0,0,15.5,15.5,70.0,15.0,2
1288,2,9,2,2,12,0,0,17.0,17.0,59.5,13.0,2
1436,2,9,2,2,13,0,0,17.5,17.5,57.5,12.0,2
1252,2,9,2,2,14,0,0,17.5,17.5,54.0,10.0,2
1362,2,9,2,2,15,0,0,17.5,17.5,54.0,19.0,2
1851,2,9,2,2,16,0,0,17.0,17.0,56.0,15.0,2
3247,2,9,2,2,17,0,0,17.0,17.0,56.0,8.0,2
3597,2,9,2,2,18,0,0,17.0,17.0,54.0,6.5,2
1743,2,9,2,2,19,0,0,16.5,16.5,59.5,11.0,7
1147,2,9,2,2,20,0,0,15.0,15.0,70.0,8.0,7
540,2,9,2,2,21,0,0,14.5,14.5,75.0,9.5,7
472,2,9,2,2,22,0,0,14.0,14.0,77.0,13.0,7
365,2,9,2,2,23,0,0,14.0,14.0,79.5,11.0,7
195,2,9,3,3,0,0,0,14.0,14.0,77.0,8.0,1
121,2,9,3,3,1,0,0,14.0,14.0,77.0,10.0,2
83,2,9,3,3,2,0,0,13.0,13.0,82.0,13.0,1
39,2,9,3,3,3,0,0,12.5,12.5,79.5,10.0,1
42,2,9,3,3,4,0,0,12.0,12.0,82.0,12.0,1
133,2,9,3,3,5,0,0,11.5,11.5,82.0,13.0,1
720,2,9,3,3,6,0,0,11.0,11.0,85.0,9.0,1
2289,2,9,3,3,7,0,0,12.0,12.0,82.0,15.0,1
4324,2,9,3,3,8,0,0,13.0,13.0,77.0,15.0,2
2214,2,9,3,3,9,0,0,14.0,14.0,67.0,20.0,2
1080,2,9,3,3,10,0,0,14.0,14.0,67.0,16.0,2
953,2,9,3,3,11,0,0,14.5,14.5,65.0,18.0,2
1310,2,9,3,3,12,0,0,15.0,15.0,65.5,16.0,2
1421,2,9,3,3,13,0,0,16.0,16.0,59.0,14.0,2
1382,2,9,3,3,14,0,0,15.5,15.5,57.0,9.0,2
1395,2,9,3,3,15,0,0,16.0,16.0,55.0,7.0,2
1910,2,9,3,3,16,0,0,17.0,17.0,49.0,17.0,2
3430,2,9,3,3,17,0,0,15.5,15.5,57.0,16.0,2
3075,2,9,3,3,18,0,0,15.0,15.0,59.0,10.0,2
1855,2,9,3,3,19,0,0,14.0,14.0,65.5,18.0,7
1086,2,9,3,3,20,0,0,13.5,13.5,69.5,9.0,7
773,2,9,3,3,21,0,0,14.0,14.0,63.0,11.0,1
614,2,9,3,3,22,0,0,14.0,14.0,63.0,13.0,1
506,2,9,3,3,23,0,0,13.5,13.5,65.0,12.0,2
111,2,9,4,4,0,0,0,13.0,13.0,69.5,10.0,1
150,2,9,4,4,1,0,0,12.0,12.0,77.0,8.0,1
109,2,9,4,4,2,0,0,13.0,13.0,72.0,12.0,3
74,2,9,4,4,3,0,0,12.5,12.5,74.5,12.0,2
53,2,9,4,4,4,0,0,13.0,13.0,72.0,14.0,2
131,2,9,4,4,5,0,0,12.5,12.5,74.5,13.0,2
655,2,9,4,4,6,0,0,13.0,13.0,74.5,11.0,2
1995,2,9,4,4,7,0,0,13.0,13.0,77.0,13.0,2
3964,2,9,4,4,8,0,0,13.0,13.0,77.0,14.0,3
2063,2,9,4,4,9,0,0,14.0,14.0,69.5,15.0,2
1068,2,9,4,4,10,0,0,15.5,15.5,63.0,14.0,2
1090,2,9,4,4,11,0,0,15.0,15.0,63.0,17.0,3
1410,2,9,4,4,12,0,0,16.0,16.0,59.0,19.0,2
1393,2,9,4,4,13,0,0,16.0,16.0,59.0,16.0,3
1255,2,9,4,4,14,0,0,15.5,15.5,61.0,17.0,3
1373,2,9,4,4,15,0,0,16.0,16.0,55.0,16.0,3
1970,2,9,4,4,16,0,0,16.0,16.0,55.0,16.0,3
3338,2,9,4,4,17,0,0,16.0,16.0,55.0,17.0,2
2810,2,9,4,4,18,0,0,15.5,15.5,55.5,12.0,2
1683,2,9,4,4,19,0,0,15.0,15.0,59.0,15.0,2
1021,2,9,4,4,20,0,0,15.0,15.0,59.0,11.0,3
732,2,9,4,4,21,0,0,14.5,14.5,61.0,7.0,4
677,2,9,4,4,22,0,0,14.0,14.0,63.0,8.0,4
584,2,9,4,4,23,0,0,14.0,14.0,63.0,8.0,4
546,2,9,5,5,0,0,1,14.0,14.0,63.0,10.0,4
419,2,9,5,5,1,0,1,14.0,14.0,63.0,15.0,4
291,2,9,5,5,2,0,1,13.5,13.5,67.5,12.0,4
171,2,9,5,5,3,0,1,12.0,12.0,74.5,9.0,1
130,2,9,5,5,4,0,1,11.5,11.5,79.5,10.0,1
94,2,9,5,5,5,0,1,11.0,11.0,82.0,12.0,2
117,2,9,5,5,6,0,1,12.0,12.0,82.0,9.0,3
286,2,9,5,5,7,0,1,11.5,11.5,94.0,7.0,7
440,2,9,5,5,8,0,1,12.5,12.5,91.0,10.0,3
